word,score,globalContribution,positionalContribution
raxed,3.333607000817993,2.0949544614154343,1.2386525394025587
vetch,3.3336007348760752,2.174478946410458,1.1591217884656173
laari,3.333516834820991,2.0884210377327763,1.2450957970882146
sexto,3.333505753209208,2.155960862678082,1.1775448905311259
gyeld,3.3332606055832263,2.2810157412233085,1.0522448643599178
shits,3.333006644904099,1.9673207387723899,1.3656859061317093
shyly,3.332960528761186,1.8956825547442504,1.4372779740169357
taxes,3.332875726742576,2.1673739504461746,1.1655017762964015
metif,3.3327780800067517,2.24000654267925,1.0927715373275018
pervo,3.3326375311995706,2.22992648323055,1.1027110479690205
catch,3.3325229926278315,1.9327633861198565,1.3997596065079752
miyas,3.3325036776811885,2.378377291653462,0.9541263860277265
kingy,3.332494044999358,2.1411315618805626,1.1913624831187954
rural,3.332460459955146,2.03648800424663,1.2959724557085162
nokes,3.332427423154991,2.342983817225382,0.9894436059296093
udals,3.3323570654090022,2.4372759643628226,0.8950811010461798
budos,3.332332017820476,2.271071312851501,1.0612607049689748
betty,3.3322954429538414,1.838637658976943,1.4936577839768983
migod,3.3321665832489047,2.2177220783163225,1.1144445049325822
wadts,3.332134211612081,2.2780047909884553,1.0541294206236258
ferry,3.33208765070309,1.8041182738754022,1.527969376827688
tarts,3.332036610203953,2.0861069591115635,1.2459296510923896
hiems,3.3319296861026486,2.347344894188056,0.9845847919145924
fille,3.3318958917324952,1.8562199690705317,1.4756759226619636
cress,3.3318547750815286,2.014383706853075,1.3174710682284534
whens,3.331834717528806,2.2449803635480103,1.0868543539807958
kideo,3.3317481091414725,2.278544796357581,1.0532033127838916
gimpy,3.3316313924846828,2.1320513928276483,1.1995799996570344
pyets,3.3314968005494676,2.39772510650275,0.9337716940467177
turfs,3.331466253879921,2.3300957774797633,1.0013704764001576
pumas,3.3313114745594286,2.2908476592107876,1.0404638153486412
sloom,3.331240125395535,1.9216938038581297,1.4095463215374051
bapus,3.331155955162816,2.26951967411989,1.0616362810429258
roded,3.3310599334880813,1.9881669912874327,1.3428929422006486
molly,3.330962204859685,1.8584973757850463,1.472464829074639
scala,3.3309498705096967,2.010919714839206,1.320030155670491
tifos,3.330851213433145,2.369516990324738,0.9613342231084069
whang,3.330815523108134,2.1313787685880063,1.1994367545201277
vapes,3.3308137705539984,2.2193182194415835,1.1114955511124147
atmos,3.330800128276839,2.454317873412189,0.8764822548646498
elope,3.330728892040466,1.9587296146216402,1.3719992774188259
mangi,3.3306943837275886,2.29895210424035,1.0317422794872386
raksi,3.3305918283901903,2.389893575680879,0.9406982527093116
gassy,3.330531164622478,1.8656663863113072,1.464864778311171
idols,3.330498218407604,2.477795910080877,0.8527023083267272
heame,3.330425692381703,1.854251983380742,1.4761737090009608
silts,3.3302806520668797,2.05408960754963,1.2761910445172495
mokes,3.330151796152561,2.2310803023379924,1.0990714938145687
skeet,3.3301489061858423,1.8494605765381997,1.4806883296476423
harks,3.3301026040771244,2.303295491006474,1.0268071130706504
beths,3.3300510723727808,2.3292515318669147,1.0007995405058663
lungs,3.3300187907826464,2.3595600307225557,0.9704587600600907
remou,3.3298265004340433,2.4081629105611255,0.9216635898729176
tachi,3.329710593853622,2.4467789156111497,0.8829316782424721
zaidy,3.329694425588335,2.0032573452280173,1.3264370803603176
winky,3.329524514561701,2.0588516867534854,1.2706728278082158
butte,3.3294929218978013,1.8552789708520145,1.4742139510457868
joual,3.329352501622873,2.0988753379689884,1.2304771636538847
demic,3.3292268410402643,2.2926347069960413,1.0365921340442232
kaids,3.329022070857434,2.282043923593913,1.0469781472635207
lynch,3.328886831297369,2.338206750525059,0.99068008077231
tempo,3.3288031558311664,2.3425161882303587,0.9862869676008077
hatty,3.3287790565968276,1.9196690120951507,1.4091100445016767
sewel,3.328776760016809,1.8391229824960642,1.4896537775207448
mbira,3.3287084905069957,2.3143522089313446,1.0143562815756513
flail,3.328680665168863,1.8692286272227503,1.4594520379461127
vesta,3.328641304894372,2.326723786529086,1.0019175183652862
flown,3.3285114287569324,2.1361737437564097,1.1923376850005227
duomi,3.328467921513548,2.297777215230534,1.0306907062830142
polys,3.3284113564514373,2.3962568382199554,0.9321545182314817
rheum,3.3283231927853016,2.317433212258968,1.0108899805263334
pawls,3.3282549092393143,2.2619762258218303,1.066278683417484
thugs,3.3281907561108204,2.2974150643771787,1.030775691733642
nisse,3.3281757532916014,2.0318309642585572,1.2963447890330442
rubai,3.328168676525987,2.395711969994694,0.9324567065312931
titan,3.328154471729353,2.0534521624686675,1.2747023092606853
coses,3.3277685632715235,2.001871886211904,1.3258966770596197
cozed,3.327740368733502,2.0074746747282566,1.3202656940052453
rivas,3.327698833379823,2.3375965547846276,0.9901022785951956
ruana,3.3276947514064092,2.014927940481688,1.3127668109247208
rinks,3.3276292777720027,2.352959594622928,0.9746696831490748
hyles,3.3276053979744415,2.412234127479169,0.9153712704952722
popsy,3.327567183406148,1.882070524625827,1.4454966587803213
grana,3.327523255145886,1.934872803567477,1.3926504515784093
nancy,3.3274221920878193,1.9261632230011805,1.4012589690866388
sutta,3.3274065605246737,2.017530491356493,1.3098760691681806
below,3.3273310166534107,2.2080272632628497,1.119303753390561
rafik,3.3272805244786663,2.1927225167279114,1.1345580077507549
whisk,3.32722171148575,2.0568393098142703,1.2703824016714798
video,3.3270430953480075,2.2262477754613292,1.1007953198866784
chaws,3.3270373650912246,2.2238983300258237,1.103139035065401
rases,3.3270089671505705,2.085408379585432,1.2416005875651386
binit,3.3269842182234886,1.883286681432429,1.4436975367910594
razed,3.326980772612549,2.091011168101785,1.2359696045107642
snits,3.326878826510108,2.032529543784688,1.2943492827254202
proso,3.3267479158618904,1.9672883042559688,1.3594596116059217
banks,3.326747455404488,2.1972400821094547,1.1295073732950334
dolor,3.32669024271014,1.985801732146642,1.340888510563498
pawns,3.3266399882450415,2.2404161620568885,1.086223826188153
pakul,3.326606196836772,2.222694864999033,1.1039113318377392
camps,3.3264684329471104,2.287300721360422,1.0391677115866882
hopak,3.326405915460376,2.1919906433356915,1.1344152721246843
limby,3.3263361356600987,2.2137605120081933,1.1125756236519055
seams,3.3261920972959116,1.9354721507670125,1.3907199465288989
metho,3.32608473228119,2.3600890478736996,0.9659956844074905
caphs,3.325724283034456,2.333995431235513,0.9917288517989431
lyric,3.325457302469287,2.462837549130495,0.8626197533387922
henny,3.325426308374917,1.882036451511069,1.4433898568638477
flaks,3.32535742369142,2.170871949273688,1.1544854744177322
areca,3.3252762003272505,2.0353063255370545,1.2899698747901962
mengs,3.3250076090336824,2.280565528799997,1.0444420802336853
burps,3.32498784016194,2.2706184069929694,1.0543694331689708
quorl,3.324925744327876,2.10423070438678,1.2206950399410963
brass,3.324896975874209,1.928251556701413,1.3966454191727957
brees,3.324699754247919,1.9152428985491938,1.4094568556987255
kinas,3.324697124405956,2.3518608617498487,0.9728362626561076
ebons,3.3246737976913785,2.395357327737209,0.9293164699541696
skimo,3.3246128442739717,2.228544259094367,1.0960685851796044
lofts,3.324520284476992,2.3696877744275735,0.9548325100494186
baals,3.324486196394962,1.9117789065353241,1.4127072898596378
cecal,3.3244640445185585,2.018833675370966,1.3056303691475923
pyros,3.324420643571931,2.4127294883860437,0.9116911551858868
gopik,3.3243699698896907,2.131055856213894,1.1933141136757968
vaids,3.3243170570639693,2.2297469026976615,1.0945701543663078
fakes,3.3242520771181794,2.173237208414479,1.1510148687037005
dosed,3.324229741173315,1.966145639730374,1.358084101442941
levas,3.324226991903436,2.3236599478621645,1.0005670440412717
roots,3.324193623858115,2.074693871343471,1.249499752514644
often,3.3241832996546137,2.356041671194392,0.9681416284602216
wroot,3.3241589729209338,1.8658037431041703,1.4583552298167632
bauks,3.3241459703449605,2.166696328285415,1.1574496420595455
aware,3.3240951560746406,1.8765182513461318,1.4475769047285088
techs,3.3240238191597147,2.428392340170796,0.8956314789889188
ecads,3.3239824176410395,2.4360942856532475,0.887888131987792
pavis,3.323885103956761,2.216782176197958,1.1071029277588036
kitul,3.3238565237458153,2.3145557306906905,1.0093007930551248
swamp,3.3238051913255404,2.128512647169499,1.1952925441560414
chavs,3.323796078320444,2.1788750645047865,1.1449210138156578
holly,3.3237176118654976,1.9051920856601372,1.4185255262053604
whilk,3.323615298956569,2.06238801120524,1.2612272877513289
hived,3.323613882117816,2.1355180771591717,1.188095804958644
oyers,3.3235728333930434,2.5194364759474155,0.8041363574456278
rutty,3.323541338358124,1.9554327961564886,1.3681085422016352
besaw,3.3234805182862424,2.2138916496399728,1.1095888686462694
ecole,3.3234623478396976,2.0074205876028737,1.3160417602368237
hangi,3.3234497907334015,2.345646814115441,0.9778029766179601
vatic,3.3232996710183436,2.2740856892370824,1.049213981781261
deoxy,3.3232457078181237,1.9983235940172,1.3249221138009237
silos,3.32315829519538,2.0549865984076257,1.2681716967877543
steek,3.3231457640931144,1.8494605765381995,1.4736851875549148
scuba,3.323136499854448,2.3182106471011235,1.0049258527533245
idles,3.323061695650829,2.4762003396967502,0.8468613559540789
regma,3.3230175116644665,2.3395208614150063,0.9834966502494602
riper,3.3229926966053647,1.9710706511599767,1.351922045445388
lapel,3.3229623894917255,1.9701427023897327,1.352819687101993
hokes,3.3229072031583735,2.2777750122130835,1.0451321909452902
harsh,3.3227897551726295,1.9962742516674017,1.326515503505228
mbila,3.322774607666001,2.297879558765256,1.024895048900745
neifs,3.322755236343256,2.3432975175087485,0.9794577188345073
usher,3.3227330061730966,2.44534808952033,0.8773849166527667
sordo,3.322730329192365,1.9802530307556723,1.3424772984366926
awing,3.3227223002664674,2.217976853262411,1.104745447004056
eying,3.3226658838708887,2.3506618952764096,0.9720039885944791
viced,3.322640667899389,2.166636190497065,1.156004477402324
cymol,3.322631944432222,2.317032933939827,1.005599010492395
kreng,3.3226090848661585,2.2288853847543306,1.0937237001118278
kaput,3.322594562133984,2.2257587036659543,1.0968358584680296
kents,3.322582890223006,2.342086826367386,0.9804960638556197
spell,3.322498962960302,1.9492200837057534,1.3732788792545487
greed,3.322483701500302,1.8520472072593221,1.4704364942409798
orbic,3.3224485440749345,2.3807519443762364,0.941696599698698
holms,3.3223754627699686,2.349111248675018,0.9732642140949507
abase,3.322350022851556,1.9141441656761145,1.4082058571754414
kyloe,3.3222112806992357,2.30134745291724,1.0208638277819957
tryst,3.3219631231099975,2.0019879123545006,1.319975210755497
khats,3.321933995312392,2.2898866795073065,1.0320473158050856
pilum,3.3219310542099034,2.280851659205913,1.0410793950039903
reave,3.3218506309311175,1.8314949858250948,1.4903556451060225
curfs,3.3214369842671,2.2713811833734945,1.0500558008936054
amigo,3.321430517213123,2.324472997530209,0.9969575196829137
frugs,3.3213169966403395,2.194872984309649,1.1264440123306907
ruths,3.3212969677770636,2.4460466690464604,0.8752502987306032
mobee,3.321221051504988,1.774816200646661,1.5464048508583268
sigil,3.321081465489272,1.9188668143795158,1.4022146511097562
wedgy,3.3210800319301903,2.0665769115930384,1.2545031203371522
fends,3.321019706990544,2.2520912996907065,1.0689284072998375
mohrs,3.320993802126832,2.3655838988411064,0.9554099032857256
croci,3.3209293172875767,2.0213571945253364,1.2995721227622403
danks,3.320636807970313,2.2606546439318063,1.0599821640385065
fanum,3.3206023722123392,2.1764582649134594,1.14414410729888
shots,3.320600761753763,1.9714523524001422,1.3491484093536206
upend,3.3204905086283896,2.303914215416051,1.0165762932123383
leger,3.32046591867212,1.9434242091801996,1.3770417094919205
unces,3.320452965330209,2.438433488927192,0.8820194764030173
datal,3.3204355126643663,1.9838060084155669,1.3366295042487994
geums,3.320246568683878,2.250021774975957,1.0702247937079206
order,3.320163717276126,1.9881669912874327,1.3319967259886933
acerb,3.3199935973827914,2.3947010753879536,0.9252925219948376
vinas,3.3199921106124917,2.299563840853597,1.0204282697588947
prexy,3.3199695305108237,1.997870688158668,1.3220988423521556
glibs,3.319967423959419,2.2782615642304154,1.0417058597290036
notum,3.319882115953401,2.370828776156226,0.949053339797175
grows,3.3198701369564736,2.2392185621372147,1.080651574819259
ogled,3.3198137478551035,2.3537217002122794,0.9660920476428241
oupas,3.3198070295733557,2.4282720673880362,0.8915349621853194
gilds,3.3197279641159563,2.341676126052767,0.9780518380631894
liefs,3.3196391861452996,2.3648575812736903,0.9547816048716093
laded,3.3196245830354556,1.983107428889436,1.33651715414602
ensky,3.319519809645165,2.270277858236412,1.0492419514087532
bleys,3.3194250303015984,2.3442114325131804,0.975213597788418
empty,3.319417847109226,2.269810229241388,1.0496076178678375
eikon,3.3193784779033684,2.348361734513517,0.9710167433898514
billy,3.3192704892462728,1.833037777066396,1.4862327121798768
laccy,3.3191693998099137,1.947723286766122,1.3714461130437914
perfs,3.3191231464397166,2.2771592871220334,1.0419638593176832
dined,3.319080384333684,1.9460026637286498,1.3730777206050342
massy,3.3190667203819793,1.8643617621621689,1.4547049582198102
minds,3.318955917048688,2.318811438138687,1.0001444789100011
inorb,3.3189463421010954,2.414842636050641,0.9041037060504543
wirer,3.318926620370678,1.860973549950287,1.4579530704203911
drees,3.3185891068137443,1.9786574603715454,1.3399316464421989
warms,3.318536182310498,2.249327025756169,1.0692091565543296
nurds,3.318467152117536,2.41681463347096,0.9016525186465759
bikes,3.3184600805391495,2.2056207036193425,1.1128393769198068
feuds,3.318418221931016,2.2215475458666667,1.0968706760643496
pulmo,3.3184109422085717,2.2849832728336654,1.0334276693749065
daals,3.3183755489607867,1.9751934683576757,1.343182080603111
torrs,3.318233193025009,2.074693871343471,1.243539321681538
ardor,3.318232915560322,2.0011756494396513,1.3170572661206705
chugs,3.3181614864979996,2.23870047027091,1.0794610162270897
scrub,3.3181000074484563,2.3193093799742024,0.9987906274742538
gleba,3.318057472653134,2.30172022615802,1.016337246495114
flegs,3.318049663808564,2.2328694108733327,1.085180252935231
tryps,3.318020596097196,2.411832497528048,0.9061880985691476
flabs,3.317884279086173,2.2232454597855154,1.0946388193006578
vents,3.3178778764295416,2.289789805471135,1.0280880709584066
cosec,3.317683566312211,2.001871886211904,1.3158116801003072
warps,3.3176676770820457,2.278448875987919,1.0392188010941266
bovid,3.3175921680161276,2.0690909525773096,1.2485012154388178
owned,3.317540328687147,2.2498817613202604,1.0676585673668868
tanto,3.317470528445538,2.0575837760964197,1.2598867523491184
polje,3.317253763183136,2.03362876898517,1.2836249941979658
goths,3.3171223011984816,2.3534797114910777,0.9636425897074037
physa,3.3170870368650767,2.3209010572108073,0.9961859796542694
sixth,3.3170801533988348,2.0626951211322995,1.254385032266535
ficos,3.3169867397824335,2.3108023962184694,1.0061843435639641
aspro,3.316827362376919,2.4968485351431067,0.8199788272338125
musky,3.31679339768392,2.1039052666192504,1.21288813106467
burry,3.316659727160828,1.7975773937463382,1.5190823334144898
ponks,3.3164391091023395,2.2362768296640105,1.0801622794383292
bawrs,3.3163757163304846,2.2279990406652708,1.088376675665214
eider,3.3163176527080673,1.9840353776596802,1.3322822750483871
dured,3.316315992400102,1.9321023441735337,1.3842136482265681
crura,3.316311654242507,1.9808372488072825,1.3354744054352243
input,3.3161576877203847,2.395819012760224,0.9203386749601608
iftar,3.3161405515451348,2.402951429649889,0.9131891218952461
loopy,3.3161404323988517,1.8876192260167965,1.428521206382055
samfi,3.316066214826474,2.244402660773578,1.071663554052896
balks,3.3160550582312576,2.2188001458743964,1.097254912356861
rebus,3.315993119642745,2.3773253945543407,0.938667725088404
foxie,3.3159040678171747,1.9555551809553582,1.3603488868618165
boyau,3.3157009923401835,2.3146258039923047,1.0010751883478788
elder,3.3155901789753734,1.9842061617625153,1.3313840172128582
cleep,3.3155360926194275,1.8991180296573758,1.416418062962052
kenos,3.3154605333515064,2.342983817225382,0.9724767161261244
arris,3.3154465928992733,2.0828723363418065,1.2325742565574667
pirks,3.3153471351557515,2.270177929967289,1.045169205188463
lowts,3.3149877242838977,2.3579687051412406,0.9570190191426572
doona,3.31487181616658,1.9631429355086212,1.351728880657959
flimp,3.314646181501812,2.1302357164509576,1.1844104650508545
lehua,3.314637287692383,2.44979805803822,0.864839229654163
pudic,3.3145345818399,2.267287480498019,1.0472471013418805
snots,3.314472943359772,2.0366611574124405,1.2778117859473315
shiai,3.314464402034579,1.979630817398478,1.334833584636101
floor,3.3144163540525065,1.8744589737235822,1.4399573803289243
negri,3.314371261869531,2.435879674906551,0.87849158696298
mazel,3.314365305809223,2.0324519412042426,1.2819133646049805
adunc,3.3140959733948003,2.365613846549503,0.9484821268452973
umpie,3.3140668172015975,2.2832169183467035,1.030849898854894
pouks,3.313837624042812,2.2057330758399707,1.1081045482028413
circa,3.313817995037387,2.032770282293429,1.2810477127439583
peake,3.3137969415408435,1.7629776281346765,1.550819313406167
enure,3.3136167881443166,2.001919282329469,1.3116975058148475
buoys,3.3135982258284464,2.2937031853083254,1.019895040520121
gelly,3.3134978056657034,1.858206429550058,1.4552913761156454
phyla,3.3134806243358956,2.326449758601777,0.9870308657341185
demoi,3.3134738619781183,2.3522462919603058,0.9612275700178128
conch,3.3132971728716103,1.8967263959199012,1.416570776951709
nomic,3.3132199000620712,2.3640472155361034,0.9491726845259677
gorbs,3.313217074654591,2.298865828024256,1.014351246630335
dilly,3.313159841812098,1.8964523388887478,1.4167075029233502
klong,3.312996580596553,2.2140083049723684,1.0989882756241849
thuya,3.312850768756112,2.3817515081002973,0.9310992606558147
vigor,3.3127841209511315,2.199573213904312,1.1132109070468195
decyl,3.312766197618741,2.3575239402871544,0.9552422573315863
reedy,3.312757761411701,1.9154610322984622,1.3972967291132388
visna,3.31273438640309,2.2995638408535974,1.0131705455494922
bekah,3.31270290394041,2.1399452376289165,1.1727576663114934
speed,3.3126734821738157,1.8578430817848761,1.4548304003889394
rohus,3.3124950575435705,2.446943659904456,0.8655513976391144
dikes,3.3123494331049743,2.269035265441694,1.0433141676632802
moana,3.312055640587328,1.9210563587771672,1.3909992818101606
crumb,3.3119499636673613,2.191394502712841,1.1205554609545203
kelts,3.3118904930497752,2.363646890132328,0.9482436029174471
tacks,3.311824599895671,2.3210047928451996,0.9908198070504716
piths,3.3117792170943945,2.3771653239459374,0.9346138931484573
rubli,3.3117624448460266,2.3803380527016844,0.9314243921443423
hinds,3.3117113240545004,2.365506148013778,0.9462051760407225
fidos,3.3116750103345276,2.2750761497369396,1.036598860597588
whets,3.3116567049918784,2.2696042659798734,1.0420524390120047
norks,3.3115014020217695,2.3570912082506803,0.9544101937710893
allin,3.31143192250334,2.050388323801746,1.2610435987015942
kames,3.311372445804916,2.242493390106085,1.0688790556988312
ceili,3.311112738113302,2.0032889739751214,1.3078237641381807
vitas,3.3110965083167403,2.32418774328546,0.9869087650312802
exact,3.3110950266696757,2.1172718963977966,1.1938231302718791
nmols,3.3110629687104716,2.4143200536873164,0.8967429150231552
neums,3.3110577514458086,2.360620665714208,0.9504370857316006
sards,3.311005563402536,1.9916661185237645,1.3193394448787714
impel,3.3109611968633077,2.335320735935685,0.9756404609276228
swerf,3.3107449404139113,2.167062185912344,1.1436827545015675
wonga,3.310744805361089,2.2221084668901634,1.0886363384709257
varus,3.3107389364895736,2.285663521298481,1.0250754151910928
couch,3.3106956878120823,1.8661826420958614,1.444513045716221
daubs,3.310562178305538,2.2824844006195937,1.0280777776859442
durry,3.3105490797266532,1.86099195556869,1.4495571241579632
lovee,3.3104838303434527,1.8036092478909138,1.506874582452539
ycond,3.310454742198373,2.337559446906339,0.9728952952920336
bawls,3.31044183348949,2.211526390499182,1.0989154429903079
truth,3.310410122869934,1.9374090568433016,1.3730010660266323
skeer,3.3103523537222497,1.862869388037367,1.4474829656848824
rugby,3.3101907267754025,2.1796047528372737,1.1305859739381288
dited,3.3101847820379326,1.970626566160513,1.33955821587742
waved,3.310174178431703,2.0233928177019864,1.2867813607297167
fence,3.310118438028705,1.7791799339690775,1.5309385040596277
enter,3.3100763212906457,2.057086938585372,1.2529893827052736
amnic,3.309986253748776,2.375460303304196,0.9345259504445803
plows,3.3097964088016343,2.2505631380537383,1.059233270747896
night,3.309725396678365,2.333336735489353,0.976388661189012
peres,3.3096270161391663,1.9656927338718422,1.3439342822673244
husky,3.3095488046897326,2.150599976494341,1.1589488281953915
tufas,3.30948654306612,2.328997044606684,0.9804894984594361
octas,3.309431135767473,2.5321306966251727,0.7773004391423001
agate,3.309334156043632,1.945389314974042,1.36394484106959
puked,3.3092285257004517,2.1183092049259367,1.190919320774515
archi,3.3090752056423196,2.4601877271103167,0.8488874785320029
pilow,3.3090591613750244,2.2559410553418724,1.053118106033152
hurds,3.3089469321209184,2.351605828458662,0.9573411036622566
twerp,3.308892595283254,2.2740527578935916,1.0348398373896621
insee,3.3088590238894966,2.0318309642585572,1.2770280596309393
fitte,3.3088359144118527,1.859283807737453,1.4495521066743997
bawns,3.3088269124952174,2.1899663267342406,1.1188605857609768
rorid,3.3086918331340196,1.9856309480438068,1.3230608850902128
pupae,3.308635638066407,1.918038884800751,1.390596753265656
annoy,3.3085102092259637,1.9857748079654451,1.3227354012605184
misdo,3.308447218183316,2.3443323314285456,0.9641148867547705
aided,3.308439310333747,1.982936644786601,1.3255026655471462
milds,3.308263519875457,2.3403715019036286,0.9678920179718286
oping,3.308137637440826,2.3166608667040083,0.9914767707368176
pitot,3.308090529630516,1.9592574100449358,1.34883311958558
ginny,3.3080504145813925,1.8341103225414905,1.473940092039902
roton,3.308039445465641,2.058682508969499,1.2493569364961423
vinca,3.3080242022559814,2.2494617868052194,1.058562415450762
width,3.3080140650729426,2.1812399222063403,1.1267741428666025
breme,3.307984120129926,1.7873280212878324,1.5206560988420934
mgals,3.307932681284176,2.3151342507171573,0.9927984305670183
tirth,3.3079164636648146,1.989342090329448,1.3185743733353663
motty,3.307902227539042,1.8615612144519675,1.4463410130870749
rimus,3.307891438987784,2.396117336401613,0.9117741025861709
trets,3.3078721585760773,2.0730983009593444,1.2347738576167326
sweel,3.307733877958257,1.8391229824960642,1.4686108954621926
tophs,3.3076321305953047,2.3812969375736897,0.926335193021615
bewdy,3.307627959319615,2.0439443023530024,1.2636836569666128
globs,3.3075615408090826,2.2823931778581676,1.0251683629509152
eales,3.3074757895950597,2.068935729419344,1.2385400601757157
horah,3.3074681522714364,2.0057837825832885,1.3016843696881477
might,3.3074497696759346,2.2214332206019636,1.086016549073971
dumas,3.3073877513754297,2.3038123857104913,1.0035753656649382
grata,3.307345242608958,1.95949670599934,1.347848536609618
entre,3.307322670908093,2.057086938585372,1.2502357323227211
cohoe,3.307239991806454,1.9206517188256336,1.3865882729808203
hazel,3.3071207128150353,2.0791466510793333,1.227974061735702
plebs,3.3071003169238478,2.308614833556653,0.9984854833671949
liege,3.3070514212575324,1.9267807749112758,1.3802706463462564
barfi,3.306996845383799,2.2450960272397387,1.0619008181440601
owled,3.3068479315139157,2.2714418250852013,1.0354061064287143
bumpy,3.306802814643778,2.057485750101466,1.249317064542312
naira,3.3065990530233904,2.0668609739678345,1.2397380790555557
vowel,3.30643946014427,2.1033567318547717,1.2030827282894982
khirs,3.30625837123098,2.2877507896106297,1.0185075816203504
boody,3.306205929823715,1.745792388773271,1.5604135410504445
lesbo,3.3061755928249967,2.416917391502151,0.889258201322846
majoe,3.306071967009333,2.019880836046429,1.2861911309629037
yawed,3.306009156936532,2.214109783389241,1.091899373547291
polks,3.305746711929109,2.2578368934289523,1.0479098185001567
anion,3.3057410951669155,2.054349153326663,1.2513919418402522
jails,3.3057174022814344,2.141298840539248,1.1644185617421865
aches,3.305704585009947,2.440702418796884,0.8650021662130628
moths,3.305657856957982,2.3521750873419394,0.9534827696160428
bunds,3.305591783448282,2.2455504195616425,1.0600413638866395
mowra,3.3055600815171235,2.2588365566720556,1.046723524845068
embay,3.305487423404591,2.2316704725448284,1.0738169508597621
lobus,3.3053651905726276,2.3624483147723785,0.9429168758002491
tenno,3.3052221779278756,2.0445751179442007,1.2606470599836752
firms,3.3051993379044444,2.2455013936466575,1.059697944257787
tided,3.3049564468111363,1.970626566160513,1.3343298806506232
loons,3.3048148638904453,2.033597318745519,1.2712175451449261
layup,3.3047937280988764,2.3611148097900356,0.943678918308841
miked,3.3047795835510323,2.1411203881803322,1.1636591953707003
ycled,3.304633140435871,2.3575239402871544,0.9471092001487165
chums,3.3045374869672237,2.2373958461217716,1.067141640845452
cymes,3.3044454513280628,2.3098886621647305,0.9945567891633323
cotch,3.304401570575859,1.9213502983517643,1.3830512722240946
nelly,3.3043089884276347,1.9688053202883091,1.3355036681393258
treyf,3.3042509244344416,2.3213684261364524,0.9828824982979892
obias,3.3040373443285542,2.4297552655515346,0.8742820787770194
torts,3.30391518815198,2.074693871343471,1.2292213168085093
fibro,3.3037415108691297,2.233682939471646,1.0700585713974835
mynah,3.303700280514909,2.2757678446050846,1.0279324359098247
calix,3.303679603519681,2.111672014487249,1.1920075890324322
lewis,3.3035130632552065,2.3531385119873574,0.9503745512678493
levis,3.3034820090980648,2.30811524646632,0.9953667626317447
teers,3.3033655407218636,2.0730983009593444,1.2302672397625192
buiks,3.303339464456455,2.15115162688957,1.1521878375668846
repel,3.3031036373690794,1.971241435262812,1.3318622021062676
nifes,3.303056154603507,2.3432975175087485,0.9597586370947585
slags,3.303003692065783,1.9344115157753603,1.3685921762904223
canns,3.3028874550438196,1.9893596510742642,1.3135278039695555
kapur,3.302798009670391,2.2391675151651214,1.0636304945052697
dawns,3.3027162650610418,2.2533808885565922,1.0493353765044497
gives,3.30268135749134,2.1759562919631272,1.1267250655282126
orful,3.3024796674854455,2.3365414697287292,0.9659381977567165
adorb,3.3024565577303253,2.3605703992905505,0.9418861584397751
crick,3.302326554269774,1.8102312907453633,1.4920952635244107
aleye,3.3023060378951947,2.00573930134626,1.2965667365489346
amids,3.302108037498651,2.355745419196638,0.9463626183020127
fatty,3.3020025085046605,1.8037181205284538,1.4982843879762067
horks,3.3019811820251515,2.2918824032383815,1.01009877878677
seaze,3.3017379205988995,1.6461805048714755,1.655557415727424
cohab,3.3017019764372404,2.2930551268287513,1.008646849608489
zonal,3.301694618672723,2.1459510264757586,1.1557435921969643
reccy,3.301675906828058,1.951187278779992,1.350488628048066
brews,3.3015958373214147,2.214990382513052,1.0866054548083626
mbars,3.3014830848727135,2.30897429164321,0.9925087932295031
burka,3.301475713044132,2.188717679842473,1.1127580332016593
mimer,3.301443509149779,1.9419488009282262,1.3594947082215527
proto,3.301348569801508,1.97590084431386,1.3254477254876484
kuris,3.3011877496670023,2.3224158407988877,0.9787719088681147
vardo,3.3011811783214444,2.255899867882472,1.0452813104389727
punny,3.301034912490312,1.8099945151379562,1.4910403973523556
wifty,3.3009585193085966,2.0879209030964674,1.2130376162121292
roque,3.3009555745689294,2.1065959635275706,1.1943596110413586
yerds,3.300947079745724,2.424098644501621,0.8768484352441034
fyles,3.300828849882274,2.296283235912472,1.0045456139698021
whack,3.3008282166457357,2.022281957161737,1.2785462594839987
pinko,3.300781053397337,2.241654746952145,1.0591263064451917
dumpy,3.3006921672096023,2.1209003119238172,1.1797918552857853
hotty,3.300657634544855,1.9082559243270587,1.3924017102177964
taxon,3.300568342698197,2.1529581584563293,1.1476101842418676
tetra,3.3005236043657318,2.0940209196433233,1.2065026847224083
obeah,3.3005145969099043,2.35107114140889,0.9494434555010143
nixer,3.3002133457922262,2.149226698175525,1.1509866476167014
skene,3.3000498995044287,1.8248366741063367,1.4752132253980923
geasa,3.2998125749167997,1.9367767749161509,1.363035800000649
koaps,3.299777345456624,2.2732108107219617,1.0265665347346624
dandy,3.2995470210213274,1.8904369765196505,1.4091100445016767
tweak,3.2993100873316843,2.170130679186037,1.1291794081456472
priss,3.299307611170425,1.9631566906282165,1.3361509205422084
noncy,3.2993007700358463,1.914750135233088,1.3845506348027585
spoon,3.299260880127986,1.9292555903249384,1.3700052898030475
booth,3.2991916549514615,1.8222094900478827,1.476982164903579
rifts,3.2990632825188984,2.38202881096591,0.9170344715529885
